Phrase en Anglais;Phrase en Français;Unnamed: 2
At this time, we request your participation in the operation ${choice: 0}[in Rolanberry Fields/in Rolanberry Fields/in the Crawlers' Nest/in the Crawlers' Nest].${prompt};nan;
At this time, we request your participation in the operation ${choice: 0}[in Sauromugue Champaign/in Sauromugue Champaign/in the Garlaige Citadel/in the Garlaige Citadel].${prompt};nan;
At this time, we request your participation in the operations at Qufim Island, Delkfutt's Tower, and Behemoth's Dominion.${prompt};nan;
${choice: 1}[Operations are set to commence/Operations are currently underway] ${choice: 0}[in Batallia Downs/in Batallia Downs/in the Eldieme Necropolis/in the Eldieme Necropolis/in Rolanberry Fields/in Rolanberry Fields/in the Crawlers' Nest/in the Crawlers' Nest/in Sauromugue Champaign/in Sauromugue Champaign/in the Garlaige Citadel/in the Garlaige Citadel/on Qufim Island/in Delkfutt's Tower/in Behemoth's Dominion]. Your presence there would be of tremendous aid to our efforts.${prompt};nan;
${choice: 1}[Operations are set to commence/Operations are currently underway] ${choice: 0}[in Batallia Downs/in Batallia Downs/in the Eldieme Necropolis/in the Eldieme Necropolis/in Rolanberry Fields/in Rolanberry Fields/in the Crawlers' Nest/in the Crawlers' Nest/in Sauromugue Champaign/in Sauromugue Champaign/in the Garlaige Citadel/in the Garlaige Citadel/on Qufim Island/in Delkfutt's Tower/in Behemoth's Dominion]. Your presence there would be of tremendous aid to our efforts.${prompt};nan;
${choice: 1}[Operations are set to commence/Operations are currently underway] ${choice: 0}[in Rolanberry Fields/in Rolanberry Fields/in the Crawlers' Nest/in the Crawlers' Nest]. Your presence there would be of tremendous aid to our efforts.${prompt};nan;
${choice: 1}[Operations are set to commence/Operations are currently underway] ${choice: 0}[in Sauromugue Champaign/in Sauromugue Champaign/in the Garlaige Citadel/in the Garlaige Citadel]. Your presence there would be of tremendous aid to our efforts.${prompt};nan;
${choice: 1}[Operations are set to commence at/Operations are currently underway at] ${choice: 0}[Qufim Island/Delkfutt's Tower/Behemoth's Dominion]. Your presence there would be of tremendous aid to our efforts.${prompt};nan;
Operations remain underway at ${choice: 0}[Qufim Island,/Delkfutt's Tower,/Qufim Island./Delkfutt's Tower./Behemoth's Dominion.]${choice: 1}[ Delkfutt's Tower,/ and Behemoth's Dominion./ and Delkfutt's Tower./]${choice: 2}[ and Behemoth's Dominion./] Your presence there would be of tremendous aid to our efforts.${prompt};nan;
Hold it right there, soldier!;nan;
A summons just came in from the Grand Duchy, and it's got your name on it.;nan;
The envoy said it's an urgent matter, so I suggest you get moving.${prompt};nan;
We've been looking for you, soldier.;nan;
I've got a summons from the Grand Duchy here, and just look at the name on it: ${name-player}.;nan;
Our messenger said it's an urgent matter, so I suggest you ready yourself and depart immediately.${prompt};nan;
${color-alt: 123}You may also undertake this operation at Beaucedine Glacier.;nan;
How many? (Cruor: ${number: 0});nan;
You may purchase up to ${number: 2} at a time.;nan;
Hail, soldier. I am a purveyor tasked with furnishing the brave men and women of the Voidwatch with essential supplies.;nan;
My wares can be yours, provided you've got ${choice: 0}[Conquest Points/Imperial Standing/Allied Notes] to trade.;nan;
After all, we can't afford to let our limited resources go to waste in the hands of some unproven rookie.${prompt};nan;
Procure supplies? (${choice: 0}[Points/Standing/Notes]: ${number: 1});nan;
${selection-lines};nan;
Not now.;nan;
${lettercase: 1}${article} ${item-article: 2[2]} (${number: 3}).;nan;
${lettercase: 1}${article} ${item-article: 4[2]} (${number: 5}).;nan;
${lettercase: 1}${article} ${item-article: 6[2]} (${number: 7}).;nan;
${lettercase: 1}${article} ${item-article: 8[2]} (${number: 9}).;nan;
${lettercase: 1}${article} ${item-article: 10[2]} (${number: 11}).;nan;
${lettercase: 1}${article} ${item-article: 12[2]} (${number: 13}).;nan;
${lettercase: 1}${article} ${item-article: 14[2]} (${number: 15}).;nan;
${lettercase: 1}${article} ${item-article: 16[2]} (${number: 17}).;nan;
${lettercase: 1}${article} ${item-article: 18[2]} (${number: 19}).;nan;
${lettercase: 1}${article} ${item-article: 20[2]} (${number: 21}).;nan;
${lettercase: 1}${article} ${item-article: 22[2]} (${number: 23}).;nan;
${lettercase: 1}${article} ${item-article: 24[2]} (${number: 25}).;nan;
${lettercase: 1}${article} ${item-article: 26[2]} (${number: 27}).;nan;
${lettercase: 1}${article} ${item-article: 28[2]} (${number: 29}).;nan;
${lettercase: 1}${article} ${item-article: 30[2]} (${number: 31}).${prompt};nan;
How many? (${choice: 0}[Points/Standing/Notes]: ${number: 1});nan;
${selection-lines};nan;
None, actually.;nan;
One (Cost: ${number: 2}).;nan;
Three (Cost: ${number: 3}),;nan;
Six (Cost: ${number: 4}).;nan;
Nine (Cost: ${number: 5}).;nan;
Twelve (Cost: ${number: 6}).${prompt};nan;
This ${item-singular: 0[2]} will cost you ${number: 1} ${choice: 2}[Conquest Points/credits of Imperial Standing/Allied Notes].${prompt};nan;
It seems you're short on ${choice: 0}[Conquest Points/Imperial Standing credits/Allied Notes], soldier.;nan;
Come back when you've got a bit more seasoning under your belt.${prompt};nan;
Proceed? (Required ${choice: 0}[Points/Standing/Notes]: ${number: 1});nan;
${selection-lines};nan;
Yes.;nan;
No.${prompt};nan;
${name-player} obtains ${article} ${item-article: 1[2]} in exchange for ${number: 0} ${choice: 3}[Conquest Points/credits of Imperial Standing/Allied Notes].${prompt};nan;
${name-player} obtains ${number: 2} ${item-plural: 1[2]} in exchange for ${number: 0} ${choice: 3}[Conquest Points/credits of Imperial Standing/Allied Notes].${prompt};nan;
${name-player} obtains ${keyitem-article: 1[2]} in exchange for ${number: 0} ${choice: 3}[Conquest Points/credits of Imperial Standing/Allied Notes].${prompt};nan;
This ${keyitem-singular: 0[2]} will cost you ${number: 1} ${choice: 2}[Conquest Points/credits of Imperial Standing/Allied Notes].${prompt};nan;
You already have ${keyitem-article: 0[2]}, and I'm not authorized to furnish you with another.;nan;
Resources are in short supply. You'll have to make do with what you've already got.${prompt};nan;
${prompt};nan;
${prompt};nan;
${prompt};nan;
${prompt};nan;
${prompt};nan;
${prompt};nan;
${prompt};nan;
${prompt};nan;
How many? (${choice: 0} [Conquest Points/Imperial Standing/Allied Notes]: ${number: 1});nan;
You may purchase up to ${number: 2} at a time.;nan;
You see the following words scrawled upon the lid:;nan;
“Free to take.”${prompt};nan;
Will you take something?;nan;
${selection-lines};nan;
Nothing right now.;nan;
${lettercase: 1}${item-singular: 0[2]}.;nan;
${lettercase: 1}${item-singular: 1[2]}.;nan;
${lettercase: 1}${item-singular: 2[2]}.;nan;
${lettercase: 1}${item-singular: 3[2]}.;nan;
${lettercase: 1}${item-singular: 4[2]}.;nan;
${lettercase: 1}${item-singular: 5[2]}.;nan;
${lettercase: 1}${item-singular: 6[2]}.;nan;
${lettercase: 1}${item-singular: 7[2]}.;nan;
Previous Page.;nan;
Next Page.${prompt};nan;
You pull out ${article} ${item-article: 0[2]} for closer inspection.${prompt};nan;
Obtain this item?;nan;
${selection-lines};nan;
Yes.;nan;
On second thought...${prompt};nan;
A super-special Starlight Celebration to you, ambitious adventurer!${prompt};nan;
What am I saying!? This is hardly the time for gleeful greetings or alliterative addresses, kupo!${prompt};nan;
Even as we speak, overzealous Goblins are partaking not just in the Starlight Celebration spirit, but others' precious presents!;nan;
These Gobbies bear no bad blood, but their covetous capers are the cause of much consternation, kupo.${prompt};nan;
And to make matters worse, they've even filched the furnishings the MHMU ordered from the guilds...;nan;
I know the saying, “If you give a Goblin goulash...” but this is just rikupulous!${prompt};nan;
Please, ${name-player}, I beseech you!;nan;
Find the Goblins traipsing about town and teach them the meaning of private property once and for all!;nan;
(By affably asking them to relinquish what they requisitioned, kupo.)${prompt};nan;
It may seem like the MHMU is just exploiting the nearest adventurer, but nay! You--and only you--are capable of restoring resplendence and revelry to the realm.;nan;
Now go forth and fulfill the festive fate we thrust upon you, kupo!${prompt};nan;
Kupopopo!;nan;
Have you forgotten your merry mission already? Get giddy, gift-grabbing Goblins around town to give back people's goods, then go gab to a Moogle when you're done.${prompt};nan;
And remember, Gobbies like to stick their noses in other creatures' business, if you know what I mean.;nan;
Snuff out your smell so they can't sense your spoils, kupo.${prompt};nan;
And remember, Goblins go cuckoo for comestibles, kupo.;nan;
Offer them their favorite food, for they should forget you even exist.${prompt};nan;
And remember, Goblins just want to jump for joy and jubilation at this jocular time of year.;nan;
Bequeath beastmen bills or bedazzling bijoux to them and you may find yourself furnished with furnishings in return, kupo.${prompt};nan;
Great glorious Goddess, you've managed to procure a present! Praise be to your positively prodigious persistence!;nan;
...And your altruistic attitude after you return it to its rightful remitter, kupo!${prompt};nan;
It looks like this gift is from someone named ${entity: 0}. Seek out the sender and start spreading some Starlight spirit, kupo!;nan;
Oh, and watch out for mischievous Goblin mitts, my little gofer--I mean adventurer!${prompt};nan;
Wonderful work, warden of weal!;nan;
However, since giving is greater than receiving, how about giving ${entity: 0} word that you were able to deliver the present?${prompt};nan;
The considerable amount of charity you've shown complete strangers cannot be overstated, kupo.;nan;
Without your magnanimity, moxie, and master mediation skills, this year's Starlight Celebration would have been a much dimmer affair.${prompt};nan;
Yet to polish this party to the point of pristine luster, more Goblins must be taught the difference between naughty and nice!;nan;
Remember, once you give back a gift, seal the deal by simply sauntering over to the nearest moogle.;nan;
We're counting on you, kupo!${prompt};nan;
The MHMU humbly offers you this token of our thanks, not only for making the world a brighter place, but for tolerating our moogle mummery and the voluminous vats of verbosity that violated your virgin ears.${prompt};nan;
Oh dear, oh dear, oh dear! I forgot those festive Gobbies are still frolicking with our furnishings, kupo!${prompt};nan;
I'm so sorry to solicit further favors from you, but could you kindly retrieve those as well?;nan;
Pretty please with paprika on top? You wouldn't want to keep us from rewarding the good boys and girls of Vana'diel, would you, kupo?${prompt};nan;
Kupo ho ho! Do my deteriorating eyes deceive me, or is that one of the furnishings we ordered?;nan;
We'd planned on giving them all to needy orphans, but you've done so much for the MHMU recently, why don't you have this one? 'Tis the season, so they say.${prompt};nan;
What an astounding accomplishment, as expected of an adventurer like you!;nan;
